,Content ID,Content Type,Category,Reaction Type,Month,Score
6049,b4c71928-99f0-4f1e-bdff-3d99c16113ac,video,travel,adore,3,72
6160,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,disgust,1,0
6161,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,5,10
6162,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,10,10
6163,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,2,10
6164,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,dislike,12,10
6165,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,interested,8,30
6166,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,peeking,10,35
6167,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,peeking,7,35
6168,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,hate,8,5
6169,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,super love,9,75
6170,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,super love,7,75
6171,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,intrigued,1,45
6172,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,intrigued,7,45
6173,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,heart,2,60
6174,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,3,70
6175,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,5,70
6176,990ad477-b9eb-4ea6-9ec8-3f941f53b758,audio,animals,want,6,70
6237,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,6,0
6238,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,4,0
6239,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,2,0
6240,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,disgust,11,0
6241,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,dislike,6,10
6242,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,6,15
6243,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,3,15
6244,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,9,15
6245,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,scared,12,15
6246,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,8,30
6247,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,2,30
6248,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,interested,1,30
6249,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,peeking,7,35
6250,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,cherish,9,70
6251,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,cherish,6,70
6252,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,hate,7,5
6253,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,indifferent,4,20
6254,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,indifferent,2,20
6255,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,4,75
6256,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,8,75
6257,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,super love,9,75
6258,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,3,45
6259,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,4,45
6260,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,intrigued,5,45
6261,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,10,12
6262,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,12,12
6263,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,worried,7,12
6264,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,7,50
6265,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,10,50
6266,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,like,8,50
6267,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,heart,11,60
6268,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,heart,5,60
6269,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,want,8,70
6270,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,8,72
6271,59bb59ce-776b-4d28-85ee-c0d71c690b6a,audio,animals,adore,1,72
6305,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,disgust,9,0
6306,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,disgust,3,0
6307,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,5,10
6308,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,10,10
6309,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,dislike,1,10
6310,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,scared,3,15
6311,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,scared,11,15
6312,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,interested,6,30
6313,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,cherish,5,70
6314,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,hate,1,5
6315,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,super love,7,75
6316,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,super love,5,75
6317,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,intrigued,4,45
6318,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,worried,5,12
6319,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,worried,7,12
6320,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,heart,7,60
6321,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,heart,2,60
6322,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,want,6,70
6323,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,want,7,70
6324,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,adore,5,72
6325,72878c11-38cc-4442-bc81-7eeef47c531c,GIF,animals,adore,9,72
6349,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,scared,6,15
6350,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,cherish,8,70
6351,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,love,10,65
6352,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,super love,5,75
6353,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,intrigued,1,45
6354,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,like,1,50
6355,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,heart,7,60
6356,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,heart,12,60
6357,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,heart,8,60
6358,5163acf9-9bde-4f09-81e2-d8711e774360,audio,healthy eating,want,10,70
6426,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,8,10
6427,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,1,10
6428,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,7,10
6429,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,6,10
6430,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,4,10
6431,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,11,10
6432,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,dislike,9,10
6433,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,scared,6,15
6434,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,interested,8,30
6435,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,peeking,7,35
6436,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,cherish,7,70
6437,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,hate,12,5
6438,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,love,3,65
6439,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,super love,4,75
6440,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,super love,1,75
6441,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,intrigued,10,45
6442,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,intrigued,1,45
6443,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,worried,10,12
6444,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,worried,4,12
6445,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,like,5,50
6446,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,heart,1,60
6447,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,heart,2,60
6448,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,heart,12,60
6449,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,heart,10,60
6450,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,want,9,70
6451,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,adore,12,72
6480,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,disgust,3,0
6481,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,scared,12,15
6482,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,scared,6,15
6483,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,scared,2,15
6484,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,interested,8,30
6485,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,peeking,8,35
6486,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,cherish,11,70
6487,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,hate,9,5
6488,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,love,6,65
6489,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,indifferent,5,20
6490,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,intrigued,1,45
6491,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,worried,12,12
6492,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,heart,1,60
6493,9ec9b340-df2d-472f-9a7f-80b4790788e6,photo,travel,heart,5,60
6600,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,disgust,3,0
6601,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,dislike,1,10
6602,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,scared,3,15
6603,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,scared,5,15
6604,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,interested,1,30
6605,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,interested,6,30
6606,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,peeking,10,35
6607,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,cherish,5,70
6608,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,hate,5,5
6609,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,love,8,65
6610,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,indifferent,2,20
6611,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,indifferent,5,20
6612,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,super love,3,75
6613,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,super love,4,75
6614,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,intrigued,8,45
6615,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,worried,6,12
6616,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,like,3,50
6617,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,like,8,50
6618,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,heart,4,60
6619,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,want,7,70
6744,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,disgust,5,0
6745,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,dislike,12,10
6746,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,scared,8,15
6747,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,interested,5,30
6748,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,9,35
6749,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,5,35
6750,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,2,35
6751,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,cherish,3,70
6752,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,cherish,5,70
6753,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,hate,5,5
6754,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,hate,8,5
6755,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,love,10,65
6756,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,love,9,65
6757,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,super love,11,75
6758,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,intrigued,10,45
6759,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,intrigued,1,45
6760,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,worried,3,12
6761,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,worried,10,12
6762,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,like,10,50
6763,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,like,8,50
6764,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,heart,7,60
6765,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,heart,10,60
6766,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,adore,8,72
6822,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,dislike,11,10
6823,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,dislike,1,10
6824,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,scared,4,15
6825,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,interested,8,30
6826,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,peeking,11,35
6827,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,love,2,65
6828,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,love,11,65
6829,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,love,4,65
6830,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,indifferent,3,20
6831,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,intrigued,7,45
6832,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,intrigued,8,45
6833,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,worried,8,12
6834,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,like,7,50
6835,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,heart,8,60
6836,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,want,7,70
6837,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,want,10,70
6838,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,want,8,70
6839,25948d39-4549-4ead-be71-6a571bd56fe1,audio,science,want,1,70
6840,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,disgust,3,0
6841,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,1,10
6842,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,3,10
6843,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,7,10
6844,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,12,10
6845,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,8,10
6846,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,dislike,10,10
6847,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,scared,8,15
6848,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,scared,2,15
6849,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,scared,1,15
6850,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,scared,11,15
6851,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,interested,3,30
6852,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,interested,11,30
6853,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,peeking,1,35
6854,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,cherish,9,70
6855,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,cherish,8,70
6856,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,cherish,6,70
6857,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,hate,10,5
6858,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,hate,8,5
6859,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,hate,2,5
6860,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,hate,1,5
6861,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,love,9,65
6862,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,love,1,65
6863,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,indifferent,4,20
6864,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,super love,8,75
6865,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,intrigued,10,45
6866,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,intrigued,8,45
6867,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,intrigued,11,45
6868,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,worried,1,12
6869,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,worried,10,12
6870,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,worried,6,12
6871,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,like,3,50
6872,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,heart,7,60
6873,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,heart,11,60
6874,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,heart,5,60
6875,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,want,9,70
6876,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,adore,11,72
6877,d03efe68-5986-48c4-8767-93b8f5881004,GIF,animals,adore,3,72
6882,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,disgust,4,0
6883,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,dislike,5,10
6884,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,dislike,10,10
6885,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,dislike,2,10
6886,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,dislike,1,10
6887,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,scared,11,15
6888,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,scared,6,15
6889,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,interested,11,30
6890,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,interested,12,30
6891,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,peeking,4,35
6892,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,peeking,11,35
6893,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,peeking,6,35
6894,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,peeking,12,35
6895,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,cherish,2,70
6896,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,hate,4,5
6897,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,hate,6,5
6898,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,love,2,65
6899,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,love,8,65
6900,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,indifferent,9,20
6901,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,indifferent,11,20
6902,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,super love,8,75
6903,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,super love,6,75
6904,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,intrigued,1,45
6905,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,worried,1,12
6906,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,worried,10,12
6907,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,8,50
6908,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,1,50
6909,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,like,6,50
6910,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,heart,7,60
6911,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,heart,8,60
6912,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,heart,10,60
6913,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,want,10,70
6914,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,want,9,70
6915,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,want,6,70
6916,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,adore,5,72
6917,4bdd31e0-2f59-4262-bcbe-546678a3d203,photo,healthy eating,adore,3,72
7214,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,disgust,7,0
7215,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,dislike,4,10
7216,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,scared,10,15
7217,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,peeking,6,35
7218,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,cherish,5,70
7219,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,hate,12,5
7220,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,11,12
7221,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,worried,10,12
7222,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,like,9,50
7223,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,1,72
7224,85e013ce-3474-4c9a-a4ea-7b726a29baae,GIF,animals,adore,3,72
7246,f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,cherish,11,70
7247,f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,10,45
7248,f5d6cb3a-923b-45fb-857a-7250b679625e,video,travel,intrigued,2,45
7249,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,10,0
7250,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,4,0
7251,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,disgust,1,0
7252,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,dislike,5,10
7253,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,dislike,4,10
7254,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,scared,8,15
7255,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,scared,9,15
7256,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,3,30
7257,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,5,30
7258,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,1,30
7259,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,interested,9,30
7260,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,11,35
7261,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,7,35
7262,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,peeking,6,35
7263,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,cherish,1,70
7264,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,cherish,6,70
7265,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,cherish,11,70
7266,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,hate,7,5
7267,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,hate,8,5
7268,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,indifferent,3,20
7269,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,indifferent,4,20
7270,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,super love,1,75
7271,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,super love,6,75
7272,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,8,45
7273,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,7,45
7274,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,9,45
7275,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,intrigued,12,45
7276,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,worried,7,12
7277,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,worried,1,12
7278,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,4,50
7279,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,8,50
7280,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,5,50
7281,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,like,6,50
7282,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,heart,4,60
7283,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,heart,12,60
7284,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,want,9,70
7285,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,adore,10,72
7286,9a5951a5-a36f-404e-a746-f6023c160fc0,GIF,science,adore,4,72
